,Image,label,Concrete,Gypsum,Metal,Other,Plastic,Roofing,Wood
3944,A (245).jpg%97,Metal,0,0,1,0,0,0,0
3945,A (245).jpg%98,Metal,0,0,1,0,0,0,0
3946,A (245).jpg%99,Metal,0,0,1,0,0,0,0
3947,A (245).jpg%100,Metal,0,0,1,0,0,0,0
3948,A (245).jpg%101,Metal,0,0,1,0,0,0,0
3949,A (245).jpg%106,Metal,0,0,1,0,0,0,0
3950,A (245).jpg%107,Metal,0,0,1,0,0,0,0
3951,A (245).jpg%110,Metal,0,0,1,0,0,0,0
3952,A (245).jpg%111,Metal,0,0,1,0,0,0,0
3953,A (245).jpg%114,Metal,0,0,1,0,0,0,0
3954,A (245).jpg%115,Metal,0,0,1,0,0,0,0
3955,A (245).jpg%116,Metal,0,0,1,0,0,0,0
3956,A (245).jpg%117,Metal,0,0,1,0,0,0,0
3957,A (245).jpg%118,Metal,0,0,1,0,0,0,0
3958,A (245).jpg%119,Metal,0,0,1,0,0,0,0
3959,A (245).jpg%123,Metal,0,0,1,0,0,0,0
3960,A (245).jpg%124,Metal,0,0,1,0,0,0,0
3961,A (245).jpg%125,Metal,0,0,1,0,0,0,0
3962,A (245).jpg%126,Metal,0,0,1,0,0,0,0
3963,A (245).jpg%127,Metal,0,0,1,0,0,0,0
3964,A (245).jpg%128,Metal,0,0,1,0,0,0,0
3965,A (245).jpg%129,Metal,0,0,1,0,0,0,0
3966,A (245).jpg%130,Metal,0,0,1,0,0,0,0
3967,A (245).jpg%131,Metal,0,0,1,0,0,0,0
3968,A (245).jpg%135,Metal,0,0,1,0,0,0,0
3969,A (245).jpg%136,Metal,0,0,1,0,0,0,0
3970,A (245).jpg%137,Metal,0,0,1,0,0,0,0
3971,A (245).jpg%139,Metal,0,0,1,0,0,0,0
3972,A (245).jpg%140,Metal,0,0,1,0,0,0,0
3973,A (245).jpg%141,Metal,0,0,1,0,0,0,0
3974,A (245).jpg%142,Metal,0,0,1,0,0,0,0
3975,A (245).jpg%143,Metal,0,0,1,0,0,0,0
3976,A (13).jpg%26,Plastic,0,0,0,0,1,0,0
3977,A (13).jpg%27,Plastic,0,0,0,0,1,0,0
3978,A (13).jpg%29,Plastic,0,0,0,0,1,0,0
3979,A (13).jpg%30,Plastic,0,0,0,0,1,0,0
3980,A (13).jpg%40,Plastic,0,0,0,0,1,0,0
3981,A (13).jpg%42,Wood,0,0,0,0,0,0,1
3982,A (13).jpg%51,Plastic,0,0,0,0,1,0,0
3983,A (13).jpg%53,Wood,0,0,0,0,0,0,1
3984,A (13).jpg%54,Wood,0,0,0,0,0,0,1
3985,A (13).jpg%55,Wood,0,0,0,0,0,0,1
3986,A (13).jpg%56,Wood,0,0,0,0,0,0,1
3987,A (13).jpg%63,Plastic,0,0,0,0,1,0,0
3988,A (13).jpg%65,Wood,0,0,0,0,0,0,1
3989,A (13).jpg%66,Wood,0,0,0,0,0,0,1
3990,A (13).jpg%67,Wood,0,0,0,0,0,0,1
3991,A (13).jpg%68,Wood,0,0,0,0,0,0,1
3992,A (13).jpg%69,Plastic,0,0,0,0,1,0,0
3993,A (13).jpg%74,Wood,0,0,0,0,0,0,1
3994,A (13).jpg%75,Wood,0,0,0,0,0,0,1
3995,A (13).jpg%81,Plastic,0,0,0,0,1,0,0
3996,A (13).jpg%86,Wood,0,0,0,0,0,0,1
3997,A (13).jpg%87,Wood,0,0,0,0,0,0,1
3998,A (13).jpg%100,Wood,0,0,0,0,0,0,1
3999,A (13).jpg%101,Wood,0,0,0,0,0,0,1
4000,A (13).jpg%106,Wood,0,0,0,0,0,0,1
4001,A (13).jpg%128,Wood,0,0,0,0,0,0,1
4002,A (13).jpg%129,Wood,0,0,0,0,0,0,1
4003,A (13).jpg%130,Wood,0,0,0,0,0,0,1
4004,A (13).jpg%137,Wood,0,0,0,0,0,0,1
4005,A (13).jpg%138,Wood,0,0,0,0,0,0,1
4006,A (13).jpg%139,Wood,0,0,0,0,0,0,1
4007,A (13).jpg%140,Wood,0,0,0,0,0,0,1
4008,A (13).jpg%141,Wood,0,0,0,0,0,0,1
4009,A (13).jpg%142,Wood,0,0,0,0,0,0,1
4010,A (162).jpg%17,Wood,0,0,0,0,0,0,1
4011,A (162).jpg%18,Wood,0,0,0,0,0,0,1
4012,A (162).jpg%19,Wood,0,0,0,0,0,0,1
4013,A (162).jpg%25,Wood,0,0,0,0,0,0,1
4014,A (162).jpg%26,Wood,0,0,0,0,0,0,1
4015,A (162).jpg%29,Wood,0,0,0,0,0,0,1
4016,A (162).jpg%30,Wood,0,0,0,0,0,0,1
4017,A (162).jpg%31,Wood,0,0,0,0,0,0,1
4018,A (162).jpg%32,Wood,0,0,0,0,0,0,1
4019,A (162).jpg%37,Wood,0,0,0,0,0,0,1
4020,A (162).jpg%38,Wood,0,0,0,0,0,0,1
4021,A (162).jpg%39,Wood,0,0,0,0,0,0,1
4022,A (162).jpg%40,Wood,0,0,0,0,0,0,1
4023,A (162).jpg%41,Wood,0,0,0,0,0,0,1
4024,A (162).jpg%42,Wood,0,0,0,0,0,0,1
4025,A (162).jpg%43,Wood,0,0,0,0,0,0,1
4026,A (162).jpg%44,Wood,0,0,0,0,0,0,1
4027,A (162).jpg%49,Wood,0,0,0,0,0,0,1
4028,A (162).jpg%50,Wood,0,0,0,0,0,0,1
4029,A (162).jpg%51,Wood,0,0,0,0,0,0,1
4030,A (162).jpg%52,Wood,0,0,0,0,0,0,1
4031,A (162).jpg%53,Wood,0,0,0,0,0,0,1
4032,A (162).jpg%54,Wood,0,0,0,0,0,0,1
4033,A (162).jpg%55,Wood,0,0,0,0,0,0,1
4034,A (162).jpg%56,Wood,0,0,0,0,0,0,1
4035,A (162).jpg%60,Wood,0,0,0,0,0,0,1
4036,A (162).jpg%65,Wood,0,0,0,0,0,0,1
4037,A (162).jpg%67,Wood,0,0,0,0,0,0,1
4038,A (162).jpg%68,Wood,0,0,0,0,0,0,1
4039,A (162).jpg%72,Wood,0,0,0,0,0,0,1
4040,A (162).jpg%73,Wood,0,0,0,0,0,0,1
4041,A (162).jpg%74,Wood,0,0,0,0,0,0,1
4042,A (162).jpg%75,Wood,0,0,0,0,0,0,1
4043,A (162).jpg%76,Wood,0,0,0,0,0,0,1
4044,A (162).jpg%77,Wood,0,0,0,0,0,0,1
4045,A (162).jpg%78,Wood,0,0,0,0,0,0,1
4046,A (162).jpg%79,Wood,0,0,0,0,0,0,1
4047,A (162).jpg%84,Wood,0,0,0,0,0,0,1
4048,A (162).jpg%85,Wood,0,0,0,0,0,0,1
4049,A (162).jpg%86,Wood,0,0,0,0,0,0,1
4050,A (162).jpg%87,Wood,0,0,0,0,0,0,1
4051,A (162).jpg%88,Wood,0,0,0,0,0,0,1
4052,A (162).jpg%90,Wood,0,0,0,0,0,0,1
4053,A (162).jpg%91,Wood,0,0,0,0,0,0,1
4054,A (162).jpg%92,Wood,0,0,0,0,0,0,1
4055,A (162).jpg%93,Wood,0,0,0,0,0,0,1
4056,A (162).jpg%94,Wood,0,0,0,0,0,0,1
4057,A (162).jpg%97,Wood,0,0,0,0,0,0,1
4058,A (162).jpg%98,Wood,0,0,0,0,0,0,1
4059,A (162).jpg%102,Wood,0,0,0,0,0,0,1
4060,A (162).jpg%103,Wood,0,0,0,0,0,0,1
4061,A (162).jpg%104,Wood,0,0,0,0,0,0,1
4062,A (162).jpg%105,Wood,0,0,0,0,0,0,1
4063,A (162).jpg%106,Wood,0,0,0,0,0,0,1
4064,A (162).jpg%107,Wood,0,0,0,0,0,0,1
4065,A (162).jpg%114,Wood,0,0,0,0,0,0,1
4066,A (162).jpg%115,Wood,0,0,0,0,0,0,1
4067,A (162).jpg%116,Wood,0,0,0,0,0,0,1
4068,A (162).jpg%117,Wood,0,0,0,0,0,0,1
4069,A (162).jpg%118,Wood,0,0,0,0,0,0,1
4070,A (162).jpg%119,Wood,0,0,0,0,0,0,1
4071,A (162).jpg%127,Wood,0,0,0,0,0,0,1
4072,A (162).jpg%128,Wood,0,0,0,0,0,0,1
4073,A (162).jpg%129,Wood,0,0,0,0,0,0,1
4074,A (162).jpg%130,Wood,0,0,0,0,0,0,1
4075,A (162).jpg%131,Wood,0,0,0,0,0,0,1
4076,A (162).jpg%139,Wood,0,0,0,0,0,0,1
4077,A (162).jpg%140,Wood,0,0,0,0,0,0,1
4078,A (162).jpg%141,Wood,0,0,0,0,0,0,1
4079,A (162).jpg%142,Wood,0,0,0,0,0,0,1
4080,A (162).jpg%143,Wood,0,0,0,0,0,0,1
4081,A (6).jpg%53,Gypsum,0,1,0,0,0,0,0
4082,A (6).jpg%64,Gypsum,0,1,0,0,0,0,0
4083,A (6).jpg%65,Gypsum,0,1,0,0,0,0,0
4084,A (6).jpg%66,Gypsum,0,1,0,0,0,0,0
4085,A (6).jpg%75,Gypsum,0,1,0,0,0,0,0
4086,A (6).jpg%76,Gypsum,0,1,0,0,0,0,0
4087,A (6).jpg%77,Gypsum,0,1,0,0,0,0,0
4088,A (6).jpg%78,Gypsum,0,1,0,0,0,0,0
4089,A (6).jpg%80,Gypsum,0,1,0,0,0,0,0
4090,A (6).jpg%81,Gypsum,0,1,0,0,0,0,0
4091,A (6).jpg%82,Gypsum,0,1,0,0,0,0,0
4092,A (6).jpg%86,Gypsum,0,1,0,0,0,0,0
4093,A (6).jpg%87,Gypsum,0,1,0,0,0,0,0
4094,A (6).jpg%88,Gypsum,0,1,0,0,0,0,0
4095,A (6).jpg%89,Gypsum,0,1,0,0,0,0,0
4096,A (6).jpg%90,Gypsum,0,1,0,0,0,0,0
4097,A (6).jpg%91,Gypsum,0,1,0,0,0,0,0
4098,A (6).jpg%92,Gypsum,0,1,0,0,0,0,0
4099,A (6).jpg%93,Gypsum,0,1,0,0,0,0,0
4100,A (6).jpg%94,Gypsum,0,1,0,0,0,0,0
4101,A (6).jpg%97,Gypsum,0,1,0,0,0,0,0
4102,A (6).jpg%98,Gypsum,0,1,0,0,0,0,0
4103,A (6).jpg%99,Gypsum,0,1,0,0,0,0,0
4104,A (6).jpg%100,Gypsum,0,1,0,0,0,0,0
4105,A (6).jpg%101,Gypsum,0,1,0,0,0,0,0
4106,A (6).jpg%102,Gypsum,0,1,0,0,0,0,0
4107,A (6).jpg%103,Gypsum,0,1,0,0,0,0,0
4108,A (6).jpg%104,Gypsum,0,1,0,0,0,0,0
4109,A (6).jpg%105,Gypsum,0,1,0,0,0,0,0
4110,A (6).jpg%109,Gypsum,0,1,0,0,0,0,0
4111,A (6).jpg%110,Gypsum,0,1,0,0,0,0,0
4112,A (6).jpg%111,Gypsum,0,1,0,0,0,0,0
4113,A (6).jpg%112,Gypsum,0,1,0,0,0,0,0
4114,A (6).jpg%113,Gypsum,0,1,0,0,0,0,0
4115,A (6).jpg%116,Gypsum,0,1,0,0,0,0,0
4116,A (6).jpg%117,Gypsum,0,1,0,0,0,0,0
4117,A (6).jpg%118,Gypsum,0,1,0,0,0,0,0
4118,A (6).jpg%121,Gypsum,0,1,0,0,0,0,0
4119,A (6).jpg%122,Gypsum,0,1,0,0,0,0,0
4120,A (6).jpg%123,Gypsum,0,1,0,0,0,0,0
4121,A (6).jpg%124,Gypsum,0,1,0,0,0,0,0
4122,A (6).jpg%125,Gypsum,0,1,0,0,0,0,0
4123,A (6).jpg%126,Gypsum,0,1,0,0,0,0,0
4124,A (6).jpg%127,Gypsum,0,1,0,0,0,0,0
4125,A (6).jpg%128,Gypsum,0,1,0,0,0,0,0
4126,A (6).jpg%129,Gypsum,0,1,0,0,0,0,0
4127,A (6).jpg%130,Gypsum,0,1,0,0,0,0,0
4128,A (6).jpg%133,Gypsum,0,1,0,0,0,0,0
4129,A (6).jpg%134,Gypsum,0,1,0,0,0,0,0
4130,A (6).jpg%135,Gypsum,0,1,0,0,0,0,0
4131,A (6).jpg%136,Gypsum,0,1,0,0,0,0,0
4132,A (6).jpg%137,Gypsum,0,1,0,0,0,0,0
4133,A (6).jpg%138,Gypsum,0,1,0,0,0,0,0
4134,A (6).jpg%139,Gypsum,0,1,0,0,0,0,0
4135,A (6).jpg%140,Gypsum,0,1,0,0,0,0,0
4136,A (6).jpg%141,Gypsum,0,1,0,0,0,0,0
4137,A (6).jpg%142,Gypsum,0,1,0,0,0,0,0
4138,A (229).jpg%29,Wood,0,0,0,0,0,0,1
4139,A (229).jpg%30,Wood,0,0,0,0,0,0,1
4140,A (229).jpg%31,Wood,0,0,0,0,0,0,1
4141,A (229).jpg%36,Plastic,0,0,0,0,1,0,0
4142,A (229).jpg%37,Plastic,0,0,0,0,1,0,0
4143,A (229).jpg%40,Wood,0,0,0,0,0,0,1
4144,A (229).jpg%41,Wood,0,0,0,0,0,0,1
4145,A (229).jpg%42,Plastic,0,0,0,0,1,0,0
4146,A (229).jpg%43,Plastic,0,0,0,0,1,0,0
4147,A (229).jpg%44,Wood,0,0,0,0,0,0,1
4148,A (229).jpg%45,Wood,0,0,0,0,0,0,1
4149,A (229).jpg%48,Plastic,0,0,0,0,1,0,0
4150,A (229).jpg%49,Plastic,0,0,0,0,1,0,0
4151,A (229).jpg%50,Plastic,0,0,0,0,1,0,0
4152,A (229).jpg%51,Plastic,0,0,0,0,1,0,0
4153,A (229).jpg%52,Plastic,0,0,0,0,1,0,0
4154,A (229).jpg%53,Wood,0,0,0,0,0,0,1
4155,A (229).jpg%54,Wood,0,0,0,0,0,0,1
4156,A (229).jpg%55,Plastic,0,0,0,0,1,0,0
4157,A (229).jpg%56,Wood,0,0,0,0,0,0,1
4158,A (229).jpg%57,Wood,0,0,0,0,0,0,1
4159,A (229).jpg%58,Wood,0,0,0,0,0,0,1
4160,A (229).jpg%60,Plastic,0,0,0,0,1,0,0
4161,A (229).jpg%61,Plastic,0,0,0,0,1,0,0
4162,A (229).jpg%62,Plastic,0,0,0,0,1,0,0
4163,A (229).jpg%63,Plastic,0,0,0,0,1,0,0
4164,A (229).jpg%64,Plastic,0,0,0,0,1,0,0
4165,A (229).jpg%65,Wood,0,0,0,0,0,0,1
4166,A (229).jpg%66,Wood,0,0,0,0,0,0,1
4167,A (229).jpg%67,Plastic,0,0,0,0,1,0,0
4168,A (229).jpg%68,Plastic,0,0,0,0,1,0,0
4169,A (229).jpg%69,Plastic,0,0,0,0,1,0,0
4170,A (229).jpg%70,Plastic,0,0,0,0,1,0,0
4171,A (229).jpg%72,Plastic,0,0,0,0,1,0,0
4172,A (229).jpg%73,Plastic,0,0,0,0,1,0,0
4173,A (229).jpg%74,Plastic,0,0,0,0,1,0,0
4174,A (229).jpg%75,Plastic,0,0,0,0,1,0,0
4175,A (229).jpg%76,Plastic,0,0,0,0,1,0,0
4176,A (229).jpg%77,Wood,0,0,0,0,0,0,1
4177,A (229).jpg%78,Wood,0,0,0,0,0,0,1
4178,A (229).jpg%80,Plastic,0,0,0,0,1,0,0
4179,A (229).jpg%81,Plastic,0,0,0,0,1,0,0
4180,A (229).jpg%82,Plastic,0,0,0,0,1,0,0
4181,A (229).jpg%84,Plastic,0,0,0,0,1,0,0
4182,A (229).jpg%85,Plastic,0,0,0,0,1,0,0
4183,A (229).jpg%86,Plastic,0,0,0,0,1,0,0
4184,A (229).jpg%87,Wood,0,0,0,0,0,0,1
4185,A (229).jpg%88,Wood,0,0,0,0,0,0,1
4186,A (229).jpg%89,Wood,0,0,0,0,0,0,1
4187,A (229).jpg%90,Wood,0,0,0,0,0,0,1
4188,A (229).jpg%91,Wood,0,0,0,0,0,0,1
4189,A (229).jpg%96,Plastic,0,0,0,0,1,0,0
4190,A (229).jpg%97,Plastic,0,0,0,0,1,0,0
4191,A (229).jpg%98,Plastic,0,0,0,0,1,0,0
4192,A (229).jpg%99,Gypsum,0,1,0,0,0,0,0
4193,A (229).jpg%108,Plastic,0,0,0,0,1,0,0
4194,A (229).jpg%109,Plastic,0,0,0,0,1,0,0
4195,A (229).jpg%110,Gypsum,0,1,0,0,0,0,0
4196,A (229).jpg%111,Gypsum,0,1,0,0,0,0,0
4197,A (229).jpg%112,Gypsum,0,1,0,0,0,0,0
4198,A (229).jpg%113,Gypsum,0,1,0,0,0,0,0
4199,A (229).jpg%114,Gypsum,0,1,0,0,0,0,0
4200,A (229).jpg%120,Gypsum,0,1,0,0,0,0,0
4201,A (229).jpg%121,Gypsum,0,1,0,0,0,0,0
4202,A (229).jpg%122,Gypsum,0,1,0,0,0,0,0
4203,A (229).jpg%123,Gypsum,0,1,0,0,0,0,0
4204,A (229).jpg%124,Gypsum,0,1,0,0,0,0,0
4205,A (229).jpg%125,Gypsum,0,1,0,0,0,0,0
4206,A (229).jpg%126,Gypsum,0,1,0,0,0,0,0
4207,A (229).jpg%127,Plastic,0,0,0,0,1,0,0
4208,A (229).jpg%132,Gypsum,0,1,0,0,0,0,0
4209,A (229).jpg%133,Gypsum,0,1,0,0,0,0,0
4210,A (229).jpg%134,Gypsum,0,1,0,0,0,0,0
4211,A (229).jpg%135,Gypsum,0,1,0,0,0,0,0
4212,A (229).jpg%136,Gypsum,0,1,0,0,0,0,0
4213,A (229).jpg%137,Plastic,0,0,0,0,1,0,0
4214,A (229).jpg%138,Plastic,0,0,0,0,1,0,0
4215,A (229).jpg%139,Plastic,0,0,0,0,1,0,0
4216,A (229).jpg%140,Plastic,0,0,0,0,1,0,0
4217,A (41).jpg%53,Wood,0,0,0,0,0,0,1
4218,A (41).jpg%54,Wood,0,0,0,0,0,0,1
4219,A (41).jpg%79,Wood,0,0,0,0,0,0,1
4220,A (41).jpg%80,Wood,0,0,0,0,0,0,1
4221,A (41).jpg%103,Wood,0,0,0,0,0,0,1
4222,A (254).jpg%26,Wood,0,0,0,0,0,0,1
4223,A (254).jpg%27,Wood,0,0,0,0,0,0,1
4224,A (254).jpg%28,Wood,0,0,0,0,0,0,1
4225,A (254).jpg%29,Wood,0,0,0,0,0,0,1
4226,A (254).jpg%31,Wood,0,0,0,0,0,0,1
4227,A (254).jpg%37,Wood,0,0,0,0,0,0,1
4228,A (254).jpg%38,Wood,0,0,0,0,0,0,1
4229,A (254).jpg%39,Wood,0,0,0,0,0,0,1
4230,A (254).jpg%40,Wood,0,0,0,0,0,0,1
4231,A (254).jpg%41,Wood,0,0,0,0,0,0,1
4232,A (254).jpg%42,Wood,0,0,0,0,0,0,1
4233,A (254).jpg%43,Wood,0,0,0,0,0,0,1
4234,A (254).jpg%44,Wood,0,0,0,0,0,0,1
4235,A (254).jpg%45,Wood,0,0,0,0,0,0,1
4236,A (254).jpg%48,Wood,0,0,0,0,0,0,1
4237,A (254).jpg%49,Wood,0,0,0,0,0,0,1
4238,A (254).jpg%50,Wood,0,0,0,0,0,0,1
4239,A (254).jpg%51,Wood,0,0,0,0,0,0,1
4240,A (254).jpg%52,Wood,0,0,0,0,0,0,1
4241,A (254).jpg%53,Wood,0,0,0,0,0,0,1
4242,A (254).jpg%55,Wood,0,0,0,0,0,0,1
4243,A (254).jpg%56,Wood,0,0,0,0,0,0,1
4244,A (254).jpg%57,Wood,0,0,0,0,0,0,1
4245,A (254).jpg%60,Wood,0,0,0,0,0,0,1
4246,A (254).jpg%61,Wood,0,0,0,0,0,0,1
4247,A (254).jpg%62,Wood,0,0,0,0,0,0,1
4248,A (254).jpg%63,Wood,0,0,0,0,0,0,1
4249,A (254).jpg%64,Wood,0,0,0,0,0,0,1
4250,A (254).jpg%65,Wood,0,0,0,0,0,0,1
4251,A (254).jpg%69,Wood,0,0,0,0,0,0,1
4252,A (254).jpg%72,Wood,0,0,0,0,0,0,1
4253,A (254).jpg%73,Wood,0,0,0,0,0,0,1
4254,A (254).jpg%74,Wood,0,0,0,0,0,0,1
4255,A (254).jpg%75,Wood,0,0,0,0,0,0,1
4256,A (254).jpg%76,Wood,0,0,0,0,0,0,1
4257,A (254).jpg%77,Wood,0,0,0,0,0,0,1
4258,A (254).jpg%78,Wood,0,0,0,0,0,0,1
4259,A (254).jpg%79,Wood,0,0,0,0,0,0,1
4260,A (254).jpg%80,Wood,0,0,0,0,0,0,1
4261,A (254).jpg%81,Wood,0,0,0,0,0,0,1
4262,A (254).jpg%84,Wood,0,0,0,0,0,0,1
4263,A (254).jpg%85,Wood,0,0,0,0,0,0,1
4264,A (254).jpg%86,Wood,0,0,0,0,0,0,1
4265,A (254).jpg%87,Wood,0,0,0,0,0,0,1
4266,A (254).jpg%88,Wood,0,0,0,0,0,0,1
4267,A (254).jpg%89,Wood,0,0,0,0,0,0,1
4268,A (254).jpg%90,Wood,0,0,0,0,0,0,1
4269,A (254).jpg%92,Wood,0,0,0,0,0,0,1
4270,A (254).jpg%93,Wood,0,0,0,0,0,0,1
4271,A (254).jpg%96,Wood,0,0,0,0,0,0,1
4272,A (254).jpg%97,Wood,0,0,0,0,0,0,1
4273,A (254).jpg%98,Wood,0,0,0,0,0,0,1
4274,A (254).jpg%99,Wood,0,0,0,0,0,0,1
4275,A (254).jpg%100,Wood,0,0,0,0,0,0,1
4276,A (254).jpg%101,Wood,0,0,0,0,0,0,1
4277,A (254).jpg%102,Wood,0,0,0,0,0,0,1
4278,A (254).jpg%103,Wood,0,0,0,0,0,0,1
4279,A (254).jpg%104,Wood,0,0,0,0,0,0,1
4280,A (254).jpg%105,Wood,0,0,0,0,0,0,1
4281,A (254).jpg%106,Wood,0,0,0,0,0,0,1
4282,A (254).jpg%108,Wood,0,0,0,0,0,0,1
4283,A (254).jpg%109,Wood,0,0,0,0,0,0,1
4284,A (254).jpg%110,Wood,0,0,0,0,0,0,1
4285,A (254).jpg%111,Wood,0,0,0,0,0,0,1
4286,A (254).jpg%112,Wood,0,0,0,0,0,0,1
4287,A (254).jpg%113,Wood,0,0,0,0,0,0,1
4288,A (254).jpg%114,Wood,0,0,0,0,0,0,1
4289,A (254).jpg%115,Wood,0,0,0,0,0,0,1
4290,A (254).jpg%116,Wood,0,0,0,0,0,0,1
4291,A (254).jpg%118,Wood,0,0,0,0,0,0,1
4292,A (254).jpg%122,Wood,0,0,0,0,0,0,1
4293,A (254).jpg%123,Wood,0,0,0,0,0,0,1
4294,A (254).jpg%124,Wood,0,0,0,0,0,0,1
4295,A (254).jpg%125,Wood,0,0,0,0,0,0,1
4296,A (254).jpg%126,Wood,0,0,0,0,0,0,1
4297,A (254).jpg%128,Wood,0,0,0,0,0,0,1
4298,A (254).jpg%129,Other,0,0,0,1,0,0,0
4299,A (254).jpg%130,Other,0,0,0,1,0,0,0
4300,A (254).jpg%134,Wood,0,0,0,0,0,0,1
4301,A (254).jpg%135,Wood,0,0,0,0,0,0,1
4302,A (254).jpg%136,Wood,0,0,0,0,0,0,1
4303,A (254).jpg%137,Wood,0,0,0,0,0,0,1
4304,A (254).jpg%138,Wood,0,0,0,0,0,0,1
4305,A (156).jpg%17,Wood,0,0,0,0,0,0,1
4306,A (156).jpg%18,Wood,0,0,0,0,0,0,1
4307,A (156).jpg%21,Wood,0,0,0,0,0,0,1
4308,A (156).jpg%22,Wood,0,0,0,0,0,0,1
4309,A (156).jpg%28,Wood,0,0,0,0,0,0,1
4310,A (156).jpg%29,Wood,0,0,0,0,0,0,1
4311,A (156).jpg%30,Wood,0,0,0,0,0,0,1
4312,A (156).jpg%31,Wood,0,0,0,0,0,0,1
4313,A (156).jpg%32,Wood,0,0,0,0,0,0,1
4314,A (156).jpg%33,Wood,0,0,0,0,0,0,1
4315,A (156).jpg%34,Wood,0,0,0,0,0,0,1
4316,A (156).jpg%41,Wood,0,0,0,0,0,0,1
4317,A (156).jpg%42,Wood,0,0,0,0,0,0,1
4318,A (156).jpg%43,Wood,0,0,0,0,0,0,1
4319,A (156).jpg%44,Wood,0,0,0,0,0,0,1
4320,A (156).jpg%45,Wood,0,0,0,0,0,0,1
4321,A (156).jpg%46,Wood,0,0,0,0,0,0,1
4322,A (156).jpg%47,Wood,0,0,0,0,0,0,1
4323,A (156).jpg%51,Wood,0,0,0,0,0,0,1
4324,A (156).jpg%52,Wood,0,0,0,0,0,0,1
4325,A (156).jpg%53,Wood,0,0,0,0,0,0,1
4326,A (156).jpg%54,Wood,0,0,0,0,0,0,1
4327,A (156).jpg%55,Wood,0,0,0,0,0,0,1
4328,A (156).jpg%56,Wood,0,0,0,0,0,0,1
4329,A (156).jpg%57,Wood,0,0,0,0,0,0,1
4330,A (156).jpg%58,Wood,0,0,0,0,0,0,1
4331,A (156).jpg%59,Wood,0,0,0,0,0,0,1
4332,A (156).jpg%62,Wood,0,0,0,0,0,0,1
4333,A (156).jpg%63,Wood,0,0,0,0,0,0,1
4334,A (156).jpg%64,Wood,0,0,0,0,0,0,1
4335,A (156).jpg%65,Wood,0,0,0,0,0,0,1
4336,A (156).jpg%66,Wood,0,0,0,0,0,0,1
4337,A (156).jpg%67,Wood,0,0,0,0,0,0,1
4338,A (156).jpg%68,Wood,0,0,0,0,0,0,1
4339,A (156).jpg%69,Wood,0,0,0,0,0,0,1
4340,A (156).jpg%72,Wood,0,0,0,0,0,0,1
4341,A (156).jpg%73,Wood,0,0,0,0,0,0,1
4342,A (156).jpg%74,Wood,0,0,0,0,0,0,1
4343,A (156).jpg%75,Wood,0,0,0,0,0,0,1
4344,A (156).jpg%78,Wood,0,0,0,0,0,0,1
4345,A (156).jpg%79,Wood,0,0,0,0,0,0,1
4346,A (156).jpg%80,Wood,0,0,0,0,0,0,1
4347,A (156).jpg%81,Wood,0,0,0,0,0,0,1
4348,A (156).jpg%84,Wood,0,0,0,0,0,0,1
4349,A (156).jpg%85,Wood,0,0,0,0,0,0,1
4350,A (156).jpg%86,Wood,0,0,0,0,0,0,1
4351,A (156).jpg%87,Wood,0,0,0,0,0,0,1
4352,A (156).jpg%88,Wood,0,0,0,0,0,0,1
4353,A (156).jpg%89,Wood,0,0,0,0,0,0,1
4354,A (156).jpg%90,Wood,0,0,0,0,0,0,1
4355,A (156).jpg%96,Wood,0,0,0,0,0,0,1
4356,A (156).jpg%97,Wood,0,0,0,0,0,0,1
4357,A (156).jpg%98,Wood,0,0,0,0,0,0,1
4358,A (156).jpg%99,Wood,0,0,0,0,0,0,1
4359,A (156).jpg%100,Wood,0,0,0,0,0,0,1
4360,A (156).jpg%101,Wood,0,0,0,0,0,0,1
4361,A (156).jpg%102,Wood,0,0,0,0,0,0,1
4362,A (156).jpg%108,Wood,0,0,0,0,0,0,1
4363,A (156).jpg%109,Wood,0,0,0,0,0,0,1
4364,A (156).jpg%110,Wood,0,0,0,0,0,0,1
4365,A (156).jpg%111,Wood,0,0,0,0,0,0,1
4366,A (156).jpg%112,Wood,0,0,0,0,0,0,1
4367,A (156).jpg%113,Wood,0,0,0,0,0,0,1
4368,A (156).jpg%114,Wood,0,0,0,0,0,0,1
4369,A (156).jpg%120,Wood,0,0,0,0,0,0,1
4370,A (156).jpg%121,Wood,0,0,0,0,0,0,1
4371,A (156).jpg%122,Wood,0,0,0,0,0,0,1
4372,A (156).jpg%123,Wood,0,0,0,0,0,0,1
4373,A (156).jpg%124,Wood,0,0,0,0,0,0,1
4374,A (156).jpg%132,Wood,0,0,0,0,0,0,1
4375,A (156).jpg%133,Wood,0,0,0,0,0,0,1
4376,A (156).jpg%134,Wood,0,0,0,0,0,0,1
4377,A (156).jpg%135,Wood,0,0,0,0,0,0,1
4378,A (156).jpg%136,Wood,0,0,0,0,0,0,1
4379,A (179).jpg%31,Plastic,0,0,0,0,1,0,0
4380,A (179).jpg%37,Wood,0,0,0,0,0,0,1
4381,A (179).jpg%38,Wood,0,0,0,0,0,0,1
4382,A (179).jpg%39,Wood,0,0,0,0,0,0,1
4383,A (179).jpg%43,Plastic,0,0,0,0,1,0,0
4384,A (179).jpg%48,Wood,0,0,0,0,0,0,1
4385,A (179).jpg%49,Wood,0,0,0,0,0,0,1
4386,A (179).jpg%50,Wood,0,0,0,0,0,0,1
